Date,Recorder,Site,Plot,Quadrant,Species,Cover,Year
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,1,organic matter,50,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,1,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Mahonia repens,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Arnica cordifolia,22,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Mitellla stauropetala,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Maianthemum racemosum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Prosartes trachycarpa,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,lily w central white stripe,17,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,moss,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,organic matter,52,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,2,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Mahonia repens,37,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Arnica cordifolia,17,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Mitellla stauropetala,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Maianthemum racemosum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,lily w central white stripe,10,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,moss,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,organic matter,40,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,3,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Mahonia repens,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Arnica cordifolia,14,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Mitellla stauropetala,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Maianthemum racemosum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,lily w central white stripe,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,moss,9,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,organic matter,90,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1111,4,Prosartes trachycarpa,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Juniperus sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Cerocarpous ledifolius,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Mahonia repens,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Senecio sp.,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Crepis acuminata,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Sedum rhodanthum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,broad leafed grass,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Arabidopsis sp. ,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,pale fuzzy many dissected leaf,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,rocks,60,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,soil,12,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,organic matter,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,moss,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,lichen,7,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,1,Viola purpurea,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Juniperus sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Cerocarpous ledifolius,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Mahonia repens,12,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Senecio sp.,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Crepis acuminata,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Sedum rhodanthum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,broad leafed grass,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Arabidopsis sp. ,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,pale fuzzy many dissected leaf,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,rocks,18,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,soil,13,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,organic matter,36,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,moss,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,lichen,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,2,Viola purpurea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Juniperus sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Cerocarpous ledifolius,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Mahonia repens,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Senecio sp.,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Crepis acuminata,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Sedum rhodanthum,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,broad leafed grass,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Arabidopsis sp. ,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Pseudotsuga menziesii,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,pale fuzzy many dissected leaf,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,rocks,31,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,soil,26,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,organic matter,25,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,moss,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,lichen,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,3,Viola purpurea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Juniperus sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Cerocarpous ledifolius,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Mahonia repens,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Senecio sp.,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Crepis acuminata,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Sedum rhodanthum,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,broad leafed grass,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Arabidopsis sp. ,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Pseudotsuga menziesii,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,pale fuzzy many dissected leaf,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,rocks,17,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,soil,27,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,organic matter,50,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,moss,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,lichen,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,A1112,4,Viola purpurea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Symphoricarpos oreophilus,17,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Crepis acuminata,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Mahonia repens,12,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Alyssum desertorum,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Galium aparine,16,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Poa bulbosa,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Poa pratensis,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Poa secunda,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Lactuca serriola,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,moss,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,rocks,70,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,soil,9,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,organic matter,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,lichen,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Elymus spicata,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Castillea linariifolia,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,1,Sambucus cerulea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Symphoricarpos oreophilus,27,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Crepis acuminata,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Mahonia repens,20,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Alyssum desertorum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Galium aparine,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Poa bulbosa,13,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Poa pratensis,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Poa secunda,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Lactuca serriola,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,moss,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,rocks,28,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,soil,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,organic matter,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,lichen,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Elymus spicata,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Castillea linariifolia,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,2,Sambucus cerulea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Crepis acuminata,7,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Mahonia repens,43,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Alyssum desertorum,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Galium aparine,12,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Poa bulbosa,9,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Poa pratensis,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Poa secunda,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Lactuca serriola,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,moss,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,rocks,7,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,soil,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,organic matter,15,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,lichen,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Elymus spicata,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Castillea linariifolia,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,3,Sambucus cerulea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Crepis acuminata,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Mahonia repens,37,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Alyssum desertorum,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Galium aparine,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Poa bulbosa,23,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Poa pratensis,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Poa secunda,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Lactuca serriola,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,moss,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,rocks,13,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,soil,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,organic matter,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,lichen,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Elymus spicata,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Castillea linariifolia,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3332,4,Sambucus cerulea,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Physocarpus malvaceus,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Lathyrus pauciflorus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Symphoricarpos oreophilus,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Agastache urticifolia,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,apiaceae tall white umbel,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Nemophila breviflora,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Collinsia parviflora,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Pseudostellaria jamesiana,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Allium acuminatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Osmorhiza occidentalis,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Galium aparine,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Aster sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,1,Lithophragma parviflorum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Physocarpus malvaceus,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Lathyrus pauciflorus,7,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Symphoricarpos oreophilus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Agastache urticifolia,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,apiaceae tall white umbel,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Nemophila breviflora,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Collinsia parviflora,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Pseudostellaria jamesiana,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Allium acuminatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Osmorhiza occidentalis,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Galium aparine,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Aster sp.,19,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,2,Lithophragma parviflorum,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Physocarpus malvaceus,95,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Lathyrus pauciflorus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Symphoricarpos oreophilus,20,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Agastache urticifolia,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,apiaceae tall white umbel,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Nemophila breviflora,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Collinsia parviflora,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Pseudostellaria jamesiana,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Allium acuminatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Osmorhiza occidentalis,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Galium aparine,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Aster sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,3,Lithophragma parviflorum,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Physocarpus malvaceus,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Lathyrus pauciflorus,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Symphoricarpos oreophilus,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Agastache urticifolia,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,apiaceae tall white umbel,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Nemophila breviflora,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Collinsia parviflora,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Pseudostellaria jamesiana,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Allium acuminatum,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Osmorhiza occidentalis,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Galium aparine,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Aster sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3333,4,Lithophragma parviflorum,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Amelanchier alnifolia,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Physocarpus malvaceus,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Osmorhiza occidentalis,20,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Lathyrus pauciflorus,18,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Nemophila breviflora,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Galium aparine,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Arnica cordifolia,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Thalictrum fendleri,13,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Collinsia parviflora,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,organic matter,40,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,log,9,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Mitellla stauropetala,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,broad leafed grass,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Viola sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,moss,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,1,Hydrophyllum capitatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Amelanchier alnifolia,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Physocarpus malvaceus,80,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Osmorhiza occidentalis,28,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Lathyrus pauciflorus,20,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Nemophila breviflora,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Galium aparine,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Arnica cordifolia,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Thalictrum fendleri,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Collinsia parviflora,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,organic matter,25,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,log,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Mitellla stauropetala,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,broad leafed grass,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Viola sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,moss,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,2,Hydrophyllum capitatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Amelanchier alnifolia,100,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Physocarpus malvaceus,18,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Osmorhiza occidentalis,28,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Lathyrus pauciflorus,22,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Nemophila breviflora,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Galium aparine,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Arnica cordifolia,3,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Thalictrum fendleri,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Collinsia parviflora,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,organic matter,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,log,19,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Mitellla stauropetala,8,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,broad leafed grass,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Viola sp.,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,moss,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,3,Hydrophyllum capitatum,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Amelanchier alnifolia,90,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Physocarpus malvaceus,60,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Osmorhiza occidentalis,16,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Lathyrus pauciflorus,19,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Nemophila breviflora,4,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Galium aparine,5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Arnica cordifolia,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Thalictrum fendleri,1,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Collinsia parviflora,0.5,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,organic matter,12,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,log,17,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Mitellla stauropetala,6,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,broad leafed grass,2,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Viola sp.,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,moss,0,2019
27/06/2019,Elizabeth Simpson,RHF_18_20,B3331,4,Hydrophyllum capitatum,1,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Balsamorhiza sagittata,0,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Helianthella uniflora,56,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Symphoricarpos oreophilus,21,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Artemesia tridentata,6,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Melica bulbosa,0,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Erigeron sp.,11,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,chickweed,0.5,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Collomia linearis,1,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Bromus carinatus,3,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,rocks,2,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,organic matter,12,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,soil,1,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,1,Lupinus sericeus,0,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Balsamorhiza sagittata,0,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Helianthella uniflora,31,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Symphoricarpos oreophilus,22,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Artemesia tridentata,6,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Melica bulbosa,0,2019
28/06/2019,Elizabeth Simpson,RHF_18_20,C2221,2,Erigeron sp.,6,2019
